Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000049044	Rapgef4	2	71811584	72087818	+	276235	0.2520	8.9655	2.785807024	0.014512101	0.70973134	-2.976391372
ENSMUSG00000024217	Snrpc	17	28057124	28070942	+	13819	-0.1546	4.3179	-2.785247728	0.014528111	0.70973134	-3.100816587
ENSMUSG00000070880	Gad1	2	70383416	70432358	+	48943	-0.1711	9.5102	-2.777581342	0.014749309	0.70973134	-3.00382015
ENSMUSG00000079056	Kcnip3	2	127298418	127364014	-	65597	0.2523	7.0943	2.777120209	0.014762719	0.70973134	-2.940938967
ENSMUSG00000006435	Neurl1a	19	47167259	47247880	+	80622	0.1498	8.1843	2.776875017	0.014769854	0.70973134	-2.965743991
ENSMUSG00000051517	Arhgef39	4	43496142	43499695	-	3554	0.6252	1.5454	2.773783878	0.014860091	0.70973134	-3.840634632
ENSMUSG00000007739	Cct4	11	22940519	22953780	+	13262	-0.1273	6.7582	-2.772584473	0.014895249	0.70973134	-2.941848035
ENSMUSG00000070802	Pnmal2	7	16678607	16682753	+	4147	-0.2394	9.3242	-2.770452209	0.014957952	0.70973134	-3.006412199
ENSMUSG00000025066	Sfr1	19	47720121	47724027	+	3907	-0.1086	6.1039	-2.769612132	0.014982727	0.70973134	-2.950628531
ENSMUSG00000027244	Atg13	2	91504963	91540921	-	35959	0.0953	6.9482	2.76545784	0.01510583	0.70973134	-2.953511223
ENSMUSG00000033910	Gucy1a1	3	81999734	82053096	-	53363	-0.2781	7.9017	-2.762668335	0.015189043	0.70973134	-2.976935204
ENSMUSG00000108231	Gm4045	6	66723001	66723310	+	310	-0.6110	-1.1699	-2.761016488	0.01523853	0.70973134	-4.29527711
ENSMUSG00000052459	Atp6v1a	16	43905765	43960068	-	54304	-0.1665	8.5972	-2.760776731	0.015245726	0.70973134	-2.996561346
ENSMUSG00000056050	Mia3	1	183107682	183150894	-	43213	-0.1422	6.9828	-2.759683646	0.015278574	0.70973134	-2.961092105
ENSMUSG00000021270	Hsp90aa1	12	110657039	110669162	-	12124	-0.2303	9.3459	-2.747954011	0.01563543	0.70973134	-3.034521254
ENSMUSG00000026587	Astn1	1	158189843	158519351	+	329509	-0.1407	8.3328	-2.747457161	0.015650724	0.70973134	-3.006477796
ENSMUSG00000025422	Agap2	10	126911153	126929038	+	17886	0.1472	10.4203	2.732626031	0.016114012	0.70973134	-3.087172243
ENSMUSG00000039458	Mtmr12	15	12205114	12274582	+	69469	0.1607	5.3335	2.731042192	0.016164269	0.70973134	-3.037769501
ENSMUSG00000036478	Btg1	10	96452868	96458671	+	5804	-0.1906	5.5043	-2.726614516	0.016305574	0.70973134	-3.031171599
ENSMUSG00000034263	Ints14	9	64868187	64894260	+	26074	-0.1251	4.7818	-2.723312553	0.016411734	0.70973134	-3.09858469
ENSMUSG00000097649	Gm10561	1	55265410	55274781	+	9372	-0.3004	3.0475	-2.720362506	0.016507148	0.70973134	-3.471365666
ENSMUSG00000029344	Tpst2	5	112424557	112463227	+	38671	0.1797	4.7052	2.718808959	0.016557611	0.70973134	-3.115536595
ENSMUSG00000085030	2810455O05Rik	8	124565292	124567524	-	2233	0.2439	3.8318	2.714513383	0.016697925	0.70973134	-3.279926042
ENSMUSG00000031391	L1cam	X	72897384	72939711	-	42328	-0.1524	7.8324	-2.712577947	0.016761522	0.70973134	-3.039103882
ENSMUSG00000035781	R3hdm4	10	79745886	79757042	-	11157	0.1220	8.0917	2.711416557	0.016799797	0.70973134	-3.046298063
ENSMUSG00000007589	Tinf2	14	55912146	55919277	-	7132	0.1434	3.7327	2.707632105	0.01692511	0.70973134	-3.308756531
ENSMUSG00000025047	Pdcd11	19	47079207	47120304	+	41098	-0.1336	4.9406	-2.707274487	0.016936999	0.70973134	-3.099937314
ENSMUSG00000078619	Smarcd2	11	106154005	106163798	-	9794	0.1493	3.9905	2.707157831	0.016940878	0.70973134	-3.251181507
ENSMUSG00000092274	Neat1	19	5874736	5895506	-	20771	0.3236	6.1390	2.703671326	0.017057234	0.70973134	-3.037203875
ENSMUSG00000036568	Bicral	17	47109046	47169408	-	60363	0.1537	6.6692	2.702129418	0.017108939	0.70973134	-3.033966281
ENSMUSG00000024975	Pdcd4	19	53880662	53918291	+	37630	-0.1484	6.0997	-2.700154682	0.017175381	0.70973134	-3.040826585
ENSMUSG00000060012	Kif13b	14	64884714	65047066	+	162353	0.1411	6.4002	2.699064027	0.017212185	0.70973134	-3.038516148
ENSMUSG00000046550	Spin2c	X	152615221	152617239	+	2019	-0.2778	1.8571	-2.698584952	0.017228375	0.70973134	-3.79316859
ENSMUSG00000032089	Il10ra	9	45165135	45180447	-	15313	0.1716	3.3730	2.693885074	0.017387993	0.70973134	-3.410018925
ENSMUSG00000055200	Sertad3	7	27173193	27176789	+	3597	-0.3015	1.4586	-2.693408679	0.017404252	0.70973134	-3.89182466
ENSMUSG00000001156	Mxd1	6	86624024	86646143	-	22120	0.2496	5.4045	2.693097051	0.017414896	0.70973134	-3.080616682
ENSMUSG00000034667	Xpot	10	121423285	121462237	-	38953	-0.1088	6.7900	-2.691070295	0.017484275	0.70973134	-3.048436517
ENSMUSG00000108616	Gm35040	7	79185791	79209781	+	23991	0.2269	5.1133	2.690641995	0.017498971	0.70973134	-3.105434264
ENSMUSG00000020114	Cand1	10	119035160	119075960	-	40801	-0.1278	7.2604	-2.688280669	0.017580207	0.70973134	-3.058388199
ENSMUSG00000068856	Sf3b4	3	96079648	96084880	+	5233	-0.1248	5.1917	-2.686986301	0.017624893	0.70973134	-3.102111531
ENSMUSG00000043857	Mgat5b	11	116809689	116877774	+	68086	0.2199	7.1459	2.686090886	0.017655869	0.70973134	-3.05972997
ENSMUSG00000031422	Morf4l2	X	135633691	135644439	-	10749	-0.1273	7.5750	-2.685701343	0.017669362	0.70973134	-3.06791552
ENSMUSG00000044149	Nkrf	X	36151193	36167166	-	15974	-0.1864	4.5761	-2.684477637	0.017711813	0.70973134	-3.170265387
ENSMUSG00000052040	Klf13	7	63536099	63588663	-	52565	0.1580	7.2863	2.681324051	0.017821668	0.70973134	-3.068109718
ENSMUSG00000013033	Adgrl1	8	84626734	84668583	+	41850	0.1383	9.3227	2.680922234	0.017835712	0.70973134	-3.115511157
ENSMUSG00000030469	Zfp719	7	43229034	43242659	+	13626	-0.1909	3.9339	-2.678617397	0.017916481	0.70973134	-3.29089552
ENSMUSG00000025666	Tmem47	X	80114304	80141478	+	27175	-0.2048	6.6019	-2.676590074	0.017987817	0.70973134	-3.066525036
ENSMUSG00000027296	Itpka	2	119572818	119581744	+	8927	0.2145	7.6093	2.676306626	0.017997813	0.70973134	-3.080709957
ENSMUSG00000039485	Tspyl4	10	34173438	34177316	+	3879	-0.1299	9.1395	-2.665778402	0.018372928	0.70973134	-3.128844357
ENSMUSG00000048371	Pdp2	8	105318083	105325658	+	7576	-0.1752	3.3763	-2.665432461	0.018385381	0.70973134	-3.43244502
ENSMUSG00000060373	Hnrnpc	14	52310834	52341485	-	30652	-0.1559	7.6454	-2.664288944	0.018426604	0.70973134	-3.096752203
ENSMUSG00000050271	Prag1	8	36561982	36614941	+	52960	-0.1702	5.0461	-2.663633885	0.018450259	0.70973134	-3.142494023
ENSMUSG00000043463	Rab9b	X	135758896	135769504	-	10609	-0.2433	5.5299	-2.657808442	0.01866192	0.70973134	-3.116382534
ENSMUSG00000019558	Slc6a8	X	72716756	72726108	+	9353	0.1057	6.7738	2.657528262	0.018672159	0.70973134	-3.09239854
ENSMUSG00000048834	Vstm2a	11	16207724	16377310	+	169587	-0.2209	6.5078	-2.657245694	0.018682491	0.70973134	-3.091809856
ENSMUSG00000002812	Flii	11	60604949	60618089	-	13141	-0.1765	5.8875	-2.654921495	0.018767683	0.70973134	-3.104922666
ENSMUSG00000019868	Vta1	10	14530499	14581304	-	50806	-0.1002	5.8145	-2.653147684	0.018832955	0.70973134	-3.109678263
ENSMUSG00000031066	Usp11	X	20570145	20586778	+	16634	-0.1596	7.8481	-2.65299795	0.018838474	0.70973134	-3.115214939
ENSMUSG00000063659	Zbtb18	1	177269917	177278330	+	8414	0.2120	6.4969	2.651739282	0.018884936	0.70973134	-3.099823396
ENSMUSG00000041000	Trim62	4	128777373	128805121	+	27749	-0.2480	5.6692	-2.650740237	0.018921894	0.70973134	-3.118522287
ENSMUSG00000042388	Dlgap3	4	127062997	127130815	+	67819	0.2659	8.8348	2.650699886	0.018923388	0.70973134	-3.139643445
ENSMUSG00000031065	Cdk16	X	20554193	20566119	+	11927	0.1674	7.5732	2.649156259	0.018980632	0.70973134	-3.114728456
ENSMUSG00000015981	Stk32c	7	138683554	138793223	-	109670	0.2373	7.5814	2.64840704	0.019008477	0.70973134	-3.115860932
ENSMUSG00000023951	Vegfa	17	46327919	46343295	-	15377	0.1652	6.5217	2.642540662	0.019227873	0.70973134	-3.111534422
ENSMUSG00000027429	Sec23b	2	144398149	144432669	+	34521	-0.1151	5.5071	-2.642188487	0.019241122	0.70973134	-3.137164394
ENSMUSG00000023915	Tnfrsf21	17	43327446	43400080	+	72635	-0.2631	6.0887	-2.641414897	0.019270255	0.70973134	-3.117114435
ENSMUSG00000073838	Tufm	7	126086533	126089903	+	3371	-0.1627	5.6788	-2.640048683	0.01932181	0.70973134	-3.131636502
ENSMUSG00000035835	Plppr3	10	79696309	79710468	-	14160	-0.1690	6.7363	-2.63984563	0.019329483	0.70973134	-3.114750066
ENSMUSG00000073367	Gm10493	17	90762317	90762926	+	610	-0.6185	-1.1779	-2.639639954	0.019337259	0.70973134	-4.318190087
ENSMUSG00000000148	Brat1	5	140690766	140705134	+	14369	0.1268	4.9412	2.63847216	0.019381467	0.70973134	-3.183014209
ENSMUSG00000021913	Ogdhl	14	32043976	32070108	+	26133	-0.1036	7.1257	-2.63725343	0.019427707	0.70973134	-3.122118489
ENSMUSG00000039787	Cercam	2	29759176	29772852	+	13677	0.2526	3.3868	2.634994381	0.0195137	0.70973134	-3.45895164
ENSMUSG00000085151	1110018N20Rik	2	167030622	167034728	+	4107	0.2207	3.5734	2.632828575	0.019596489	0.70973134	-3.416597244
ENSMUSG00000097545	Mir124a-1hg	14	64824780	64831410	+	6631	0.2181	7.1039	2.626992482	0.019821271	0.70973134	-3.13554293
ENSMUSG00000035929	H2-Q4	17	35598593	35604266	+	5674	0.4633	2.4528	2.626840774	0.019827148	0.70973134	-3.69568183
ENSMUSG00000031934	Panx1	9	14913424	14956774	-	43351	-0.1453	4.9392	-2.621739562	0.020025722	0.70973134	-3.202174826
ENSMUSG00000070476	Fam217b	2	178056317	178066221	+	9905	0.0987	5.9451	2.621468732	0.020036318	0.70973134	-3.146656213
ENSMUSG00000110710	C78859	8	95048786	95054728	+	5943	0.2735	6.0549	2.619349654	0.020119413	0.70973134	-3.147496911
ENSMUSG00000021794	Glud1	14	34032684	34067222	+	34539	-0.0981	8.2317	-2.619333397	0.020120051	0.70973134	-3.165279683
ENSMUSG00000035049	Rrp12	19	41851290	41884612	-	33323	-0.1203	5.4230	-2.618240056	0.020163056	0.70973134	-3.171708097
ENSMUSG00000002396	Ocel1	8	71823942	71832005	+	8064	0.1350	4.6003	2.617190187	0.020204434	0.70973134	-3.245125099
ENSMUSG00000022253	Nadk2	15	9071340	9110979	+	39640	-0.1344	5.3043	-2.6135656	0.02034792	0.70973134	-3.184528852
ENSMUSG00000008153	Clstn3	6	124407540	124441753	-	34214	-0.1289	8.5859	-2.612229116	0.020401075	0.70973134	-3.181368262
ENSMUSG00000021182	Ccdc88c	12	100877782	100995315	-	117534	0.3365	7.0625	2.609663495	0.020503492	0.70973134	-3.157706045
ENSMUSG00000030123	Plxnd1	6	115931772	115971966	-	40195	0.3422	7.2773	2.609606026	0.020505791	0.70973134	-3.160596461
ENSMUSG00000046402	Rbp1	9	98305014	98328628	+	23615	-0.2519	4.7340	-2.607790486	0.020578573	0.70973134	-3.239016381
ENSMUSG00000024271	Elp2	18	24735923	24772564	+	36642	-0.1298	6.6927	-2.606999471	0.020610361	0.70973134	-3.157248363
ENSMUSG00000029471	Camkk2	5	122869233	122917472	-	48240	0.2224	7.8180	2.605343888	0.020677048	0.70973134	-3.175094732
ENSMUSG00000061353	Cxcl12	6	117145496	117158328	+	12833	0.3192	6.4599	2.605296377	0.020678964	0.70973134	-3.160727789
ENSMUSG00000027303	Ptpra	2	130292198	130398044	+	105847	-0.1008	7.6738	-2.602922594	0.020774951	0.70973134	-3.175559353
ENSMUSG00000034024	Cct2	10	116886906	116899719	-	12814	-0.1021	7.2062	-2.600021957	0.020892826	0.70973134	-3.171352839
ENSMUSG00000028843	Sh3bgrl3	4	133854717	133856100	-	1384	0.1787	6.7104	2.598936777	0.02093709	0.70973134	-3.168373523
ENSMUSG00000065954	Tacc1	8	25644568	25746604	-	102037	0.1450	8.0755	2.59835201	0.020960981	0.70973134	-3.188676702
ENSMUSG00000020331	Hcn2	10	79552468	79571942	+	19475	0.1562	7.1967	2.595526696	0.021076778	0.70973134	-3.177250691
ENSMUSG00000041757	Plekha6	1	133091948	133231173	+	139226	0.1580	7.3757	2.594221211	0.021130492	0.70973134	-3.181630429
ENSMUSG00000020142	Slc1a4	11	20252180	20282713	-	30534	-0.1604	6.4639	-2.591911614	0.021225844	0.70973134	-3.176904755
ENSMUSG00000037972	Snn	16	10878809	10892849	+	14041	0.1656	8.3716	2.587479455	0.021409989	0.70973134	-3.207917591
ENSMUSG00000076617	Ighm	12	113382178	113386350	-	4173	0.3634	3.8462	2.582367376	0.021624296	0.70973134	-3.408668272
ENSMUSG00000020205	Phlda1	10	111342147	111344506	+	2360	-0.2028	4.7709	-2.57716407	0.02184455	0.70973134	-3.270701151
ENSMUSG00000063235	Ptpmt1	2	90739060	90748389	-	9330	0.1266	4.9641	2.574533511	0.021956722	0.70973134	-3.257216775
ENSMUSG00000058498	Rnf207	4	152391476	152403450	-	11975	0.3710	4.1256	2.574445822	0.02196047	0.70973134	-3.364702066
ENSMUSG00000060098	Prmt7	8	106937568	106979426	+	41859	-0.1460	5.4134	-2.574225493	0.021969892	0.70973134	-3.227032108
ENSMUSG00000085042	Abhd11os	5	135040968	135042107	-	1140	0.5829	2.4070	2.57266445	0.022036758	0.70973134	-3.745153478
ENSMUSG00000024330	Col11a2	17	34258411	34285659	+	27249	0.2371	4.8546	2.571698137	0.022078248	0.70973134	-3.271111783
ENSMUSG00000006930	Hap1	11	100238153	100246954	-	8802	-0.3749	8.6649	-2.571529723	0.022085486	0.70973134	-3.233502638
ENSMUSG00000029405	G3bp2	5	92200005	92231578	-	31574	-0.1537	8.2764	-2.569923643	0.022154633	0.70973134	-3.228035565
ENSMUSG00000078958	Atp6ap1l	13	91031552	91053474	-	21923	0.5152	3.2580	2.569356738	0.02217909	0.70973134	-3.549093167
ENSMUSG00000090946	Ccdc71l	12	32428703	32432942	+	4240	-0.1502	3.6304	-2.569305665	0.022181294	0.70973134	-3.461261466
ENSMUSG00000084790	Gm15879	16	3850703	3855711	-	5009	-0.1981	3.5844	-2.565351549	0.022352619	0.70973134	-3.474703646
ENSMUSG00000030447	Cyfip1	7	55491493	55582350	+	90858	-0.1232	6.5553	-2.561601916	0.02251626	0.70973134	-3.215989698
ENSMUSG00000025266	Gnl3l	X	149766137	149800318	-	34182	-0.1252	7.8245	-2.560632686	0.022558746	0.70973134	-3.231860021
ENSMUSG00000031960	Aars	8	111759776	111784296	+	24521	-0.1372	7.3071	-2.560239664	0.022575996	0.70973134	-3.223957863
ENSMUSG00000074785	Plxnc1	10	94626728	94780697	-	153970	-0.3227	6.2448	-2.55806036	0.022671878	0.70973134	-3.222403378
ENSMUSG00000024423	Impact	18	13088909	13126007	+	37099	-0.1412	8.1507	-2.556848849	0.022725349	0.70973134	-3.242189559
ENSMUSG00000035262	Amh	10	80641077	80643482	+	2406	0.4036	0.4622	2.553661247	0.022866619	0.70973134	-4.143003319
ENSMUSG00000041571	Selenow	7	15651133	15656327	-	5195	0.1991	9.0418	2.553310189	0.022882228	0.70973134	-3.264074996
ENSMUSG00000016664	Pacsin2	15	83259808	83348807	-	89000	-0.1507	6.4498	-2.552901031	0.022900435	0.70973134	-3.227508642
ENSMUSG00000019986	Ahi1	10	20828446	20956328	+	127883	-0.2342	8.8206	-2.551705158	0.022953727	0.70973134	-3.261175096
ENSMUSG00000042419	Nfkbil1	17	35439151	35454768	-	15618	0.1866	3.7031	2.551700491	0.022953935	0.70973134	-3.464277896
ENSMUSG00000086098	Gm14291	2	167043496	167044719	+	1224	0.2992	0.6553	2.551005241	0.022984973	0.70973134	-4.111945699
ENSMUSG00000022389	Tef	15	81686622	81711064	+	24443	0.1687	9.5398	2.550201804	0.023020891	0.70973134	-3.279273162
ENSMUSG00000030237	Slco1a4	6	141751166	141801925	-	50760	0.2351	6.2132	2.548905121	0.023078973	0.70973134	-3.235370743
ENSMUSG00000019874	Fabp7	10	57660977	57664546	+	3570	-0.5836	3.7374	-2.548012281	0.023119048	0.70973134	-3.462603375
ENSMUSG00000038079	Tmem237	1	59139749	59159567	-	19819	-0.1376	4.1465	-2.547918436	0.023123265	0.70973134	-3.385504126
ENSMUSG00000038976	Ppp1r9b	11	94881861	94897725	+	15865	0.1718	10.2304	2.546960454	0.023166345	0.70973134	-3.299803352
ENSMUSG00000041920	Slc16a6	11	109341681	109364424	-	22744	0.3311	4.6447	2.545881832	0.023214944	0.70973134	-3.323385116
ENSMUSG00000033256	Shf	2	122179373	122199643	-	20271	0.1731	5.2594	2.544811442	0.023263268	0.70973134	-3.272523358
ENSMUSG00000058672	Tubb2a	13	34258257	34261990	-	3734	-0.2560	8.0365	-2.542551143	0.02336563	0.70973134	-3.258223515
ENSMUSG00000039656	Rxrb	17	34250786	34257373	+	6588	0.1244	6.4139	2.541820496	0.023398812	0.70973134	-3.24239481
ENSMUSG00000074896	Ifit3	19	34560931	34566131	+	5201	0.3889	3.2293	2.538443985	0.023552741	0.70973134	-3.578713864
ENSMUSG00000101225	1700008J07Rik	7	127109610	127112041	-	2432	-0.3243	1.1871	-2.536878178	0.023624453	0.70973134	-4.020310964
ENSMUSG00000031246	Sh3bgrl	X	108138971	108241479	+	102509	-0.2339	5.7909	-2.536536127	0.023640146	0.70973134	-3.259066177
ENSMUSG00000022416	Cacna1i	15	80171439	80282480	+	111042	0.1769	7.2749	2.534329877	0.02374161	0.70973134	-3.256921085
ENSMUSG00000054604	Cggbp1	16	64672359	64679870	+	7512	-0.1350	5.6640	-2.534243247	0.023745603	0.70973134	-3.266090412
ENSMUSG00000048796	Cyb561d1	3	108103003	108108528	-	5526	0.1195	4.9615	2.533386315	0.023785132	0.70973134	-3.306318396
ENSMUSG00000031666	Rbl2	8	91796685	91850472	+	53788	-0.0945	6.1057	-2.531812626	0.023857888	0.709789867	-3.258041146
ENSMUSG00000028945	Rheb	5	25007821	25047622	-	39802	-0.1409	6.2193	-2.52571011	0.024142052	0.713016617	-3.264360813
ENSMUSG00000020658	Efr3b	12	4012554	4088915	-	76362	0.1229	8.1737	2.520646113	0.024380321	0.713016617	-3.287884648
ENSMUSG00000068854	H2bc21	3	96128435	96131054	+	2620	-0.2426	3.1528	-2.519415333	0.024438571	0.713016617	-3.608383726
ENSMUSG00000022661	Cd200	16	45202498	45229416	-	26919	-0.2082	6.4187	-2.517733017	0.024518407	0.713016617	-3.273093785
ENSMUSG00000115099	1700087I21Rik	14	103662341	103687303	+	24963	0.2878	4.6502	2.516590175	0.024572785	0.713016617	-3.355509942
ENSMUSG00000003352	Cacnb3	15	98528721	98542410	+	13690	0.1907	7.5777	2.516017615	0.024600071	0.713016617	-3.284496489
ENSMUSG00000020785	Camkk1	11	72909834	72932899	+	23066	0.2409	7.2626	2.512965329	0.024746025	0.713016617	-3.284163314
ENSMUSG00000040025	Ythdf2	4	131912223	131939614	-	27392	-0.1346	5.1559	-2.51173063	0.024805301	0.713016617	-3.318278285
ENSMUSG00000079657	Rab26	17	24746215	24753184	-	6970	0.2463	4.9808	2.510734495	0.024853224	0.713016617	-3.332726275
ENSMUSG00000031111	Igsf1	X	48871413	48886626	-	15214	-1.0439	2.7245	-2.510309271	0.024873708	0.713016617	-3.718073757
ENSMUSG00000057342	Sphk2	7	45358891	45367426	-	8536	-0.1873	4.8276	-2.510070226	0.02488523	0.713016617	-3.343855373
ENSMUSG00000025738	Fbxl16	17	26028059	26040229	+	12171	0.2264	11.0422	2.508699194	0.024951415	0.713016617	-3.364249289
ENSMUSG00000029430	Ran	5	129097133	129101387	+	4255	-0.0982	7.2997	-2.506029357	0.025080782	0.713016617	-3.293229539
ENSMUSG00000021756	Il6st	13	112600604	112646620	+	46017	-0.1189	6.7073	-2.50459222	0.025150685	0.713016617	-3.289839525
ENSMUSG00000030735	Gm9755	8	67966887	67968242	-	1356	-0.3149	1.7606	-2.502543723	0.025250647	0.713016617	-3.92057117
ENSMUSG00000031007	Atp6ap2	X	12454040	12483288	+	29249	-0.1813	7.8354	-2.501999797	0.025277254	0.713016617	-3.306046741
ENSMUSG00000022234	Cct5	15	31590946	31601950	-	11005	-0.1176	7.2728	-2.500906825	0.025330798	0.713016617	-3.299418863
ENSMUSG00000005514	Por	5	135698887	135764180	+	65294	-0.1364	6.6601	-2.497536901	0.025496574	0.713016617	-3.29880664
ENSMUSG00000097415	AU020206	7	75418786	75431847	-	13062	0.2535	2.9678	2.497352862	0.025505658	0.713016617	-3.667454484
ENSMUSG00000034570	Inpp5j	11	3444375	3454821	-	10447	0.1859	6.3187	2.491481245	0.025797085	0.713016617	-3.307994233
ENSMUSG00000022442	Ttll1	15	83367970	83395094	-	27125	-0.1288	5.6829	-2.490232898	0.025859454	0.713016617	-3.320899718
ENSMUSG00000097885	5031434O11Rik	3	51467456	51474538	+	7083	0.1585	3.0143	2.48986154	0.025878035	0.713016617	-3.662683284
ENSMUSG00000055733	Nap1l3	X	121304262	121307098	-	2837	-0.2022	5.4410	-2.48975203	0.025883517	0.713016617	-3.330559422
ENSMUSG00000025212	Sfxn3	19	45035942	45044822	+	8881	0.1380	7.2083	2.489216934	0.025910319	0.713016617	-3.313753825
ENSMUSG00000010025	Aldh3a2	11	61114243	61158290	-	44048	-0.1176	6.0252	-2.488183516	0.025962157	0.713016617	-3.315246191
ENSMUSG00000021943	Gdf10	14	33645544	33659940	+	14397	0.4638	3.0662	2.487956218	0.025973572	0.713016617	-3.656331417
ENSMUSG00000034621	Gpatch8	11	102366741	102447218	-	80478	0.2119	6.9376	2.484633837	0.026140971	0.713016617	-3.317222753
ENSMUSG00000020988	L2hgdh	12	69737207	69771647	-	34441	-0.1341	4.4455	-2.484560447	0.02614468	0.713016617	-3.411643436
ENSMUSG00000015950	Ncf1	5	134248907	134258479	-	9573	0.1740	3.0692	2.483465837	0.026200066	0.713016617	-3.656256539
ENSMUSG00000032279	Idh3a	9	54493618	54511945	+	18328	-0.0947	7.4940	-2.481342895	0.026307803	0.713016617	-3.327256276
ENSMUSG00000001924	Uba1	X	20524565	20549418	+	24854	-0.1228	8.6012	-2.478599841	0.026447639	0.713016617	-3.347043227
ENSMUSG00000039367	Sec24c	14	20724376	20744920	+	20545	-0.0986	6.6237	-2.474564895	0.026654625	0.713016617	-3.328375148
ENSMUSG00000030376	Slc8a2	7	15863751	15894988	+	31238	0.1747	8.5154	2.473631129	0.026702746	0.713016617	-3.35184493
ENSMUSG00000037275	Gemin5	11	58010828	58059365	-	48538	-0.1158	5.3553	-2.472838496	0.026743659	0.713016617	-3.355208204
ENSMUSG00000024241	Sos1	17	80701180	80787882	-	86703	-0.1246	5.8272	-2.472525946	0.026759808	0.713016617	-3.339233077
ENSMUSG00000015656	Hspa8	9	40712280	40721383	+	9104	-0.2126	10.2866	-2.472370108	0.026767864	0.713016617	-3.388381096
ENSMUSG00000054814	Usp46	5	74159114	74229092	-	69979	-0.1656	6.7255	-2.470740051	0.026852263	0.713016617	-3.333475946
ENSMUSG00000038387	Rras	7	44667385	44671071	+	3687	0.2861	3.0406	2.469565276	0.026913247	0.713016617	-3.674491778
ENSMUSG00000020700	Map3k3	11	105975439	106046272	+	70834	0.1319	5.5407	2.467085398	0.027042416	0.713016617	-3.355120465
ENSMUSG00000043909	Trp53bp1	2	121023762	121101888	-	78127	-0.1398	7.4306	-2.465766994	0.027111328	0.713016617	-3.346173736
ENSMUSG00000040018	Cox15	19	43721693	43741439	-	19747	-0.0969	5.2240	-2.465228292	0.027139534	0.713016617	-3.370910697
ENSMUSG00000020653	Klf11	12	24701273	24712788	+	11516	0.2116	3.0966	2.462858544	0.027263945	0.713016617	-3.667352026
ENSMUSG00000029544	Cabp1	5	115306748	115332440	-	25693	0.3142	6.2466	2.460265426	0.027400707	0.713016617	-3.349047415
