Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000069045	Ddx3y	Y	1260771	1286629	-	25859	-0.3023	6.0125	-2.09950138	0.06172722	0.980572306	-4.016041538
ENSMUSG00000024014	Pim1	17	29709727	29715086	+	5360	-0.4659	1.6533	-2.098702317	0.061810568	0.980572306	-4.33373562
ENSMUSG00000038539	Atf5	7	44461680	44466082	-	4403	-0.2446	3.7280	-2.098203922	0.061862608	0.980572306	-4.140028453
ENSMUSG00000049892	Rasd1	11	59854007	59855770	-	1764	-0.3868	3.7037	-2.09651809	0.062038945	0.980572306	-4.139703467
ENSMUSG00000036062	Phf24	4	42916660	42944752	+	28093	0.2598	9.0590	2.090186992	0.062705455	0.980572306	-4.090933296
ENSMUSG00000026235	Epha4	1	77343822	77491725	-	147904	0.2201	7.6483	2.085720128	0.0631798	0.980572306	-4.06220894
ENSMUSG00000041936	Agrn	4	156249747	156281945	-	32199	0.2472	8.0613	2.083625048	0.063403454	0.980572306	-4.072732944
ENSMUSG00000047965	Rpl9-ps7	2	70289326	70289904	+	579	-1.0327	-2.0536	-2.083154552	0.063453783	0.980572306	-4.506888965
ENSMUSG00000022893	Adamts1	16	85590715	85600001	-	9287	-0.8233	3.3528	-2.082709276	0.06350145	0.980572306	-4.176221563
ENSMUSG00000119223	Mir3070b	12	109555026	109555114	+	89	0.6980	-0.8519	2.082566721	0.063516718	0.980572306	-4.478237605
ENSMUSG00000025823	Pdia4	6	47773075	47790364	-	17290	-0.2800	6.1951	-2.078260768	0.063979536	0.980572306	-4.030961149
ENSMUSG00000003411	Rab3b	4	108736260	108800521	+	64262	-0.3750	5.5700	-2.075641703	0.064262607	0.980572306	-4.034815181
ENSMUSG00000067929	Gm10226	17	21910767	21911021	+	255	-0.4765	-0.0135	-2.074291263	0.064409029	0.980572306	-4.442150074
ENSMUSG00000052981	Ube2ql1	13	69850951	69888008	-	37058	-0.1644	6.3113	-2.072214186	0.064634854	0.980572306	-4.036695169
ENSMUSG00000030757	Zkscan2	7	123074607	123099672	-	25066	0.2804	5.6761	2.070370636	0.064835919	0.980572306	-4.036597133
ENSMUSG00000071072	Ptges3	10	127894823	127913141	+	18319	-0.2606	6.3806	-2.070016948	0.064874561	0.980572306	-4.038720566
ENSMUSG00000027330	Cdc25b	2	131028869	131040417	+	11549	0.3005	4.6089	2.069732797	0.064905622	0.980572306	-4.081160386
ENSMUSG00000020484	Xbp1	11	5470659	5475893	+	5235	-0.2191	6.9786	-2.068879326	0.064999001	0.980572306	-4.054408818
ENSMUSG00000073073		11	30217464	30230491	+	13028	0.3150	3.1489	2.068626832	0.065026651	0.980572306	-4.208217286
ENSMUSG00000055078		7	57057420	57159807	-	102388	0.2327	5.7479	2.065296918	0.065392349	0.980572306	-4.039893966
ENSMUSG00000102753		3	72949308	72951172	-	1865	-0.4902	0.4466	-2.065248407	0.06539769	0.980572306	-4.419509169
ENSMUSG00000029027	Dffb	4	154048906	154059583	-	10678	0.2151	3.7830	2.063619208	0.065577336	0.980572306	-4.152807317
ENSMUSG00000058740	Kcnt1	2	25753746	25808285	+	54540	0.2037	8.2999	2.063359221	0.065606047	0.980572306	-4.089468995
ENSMUSG00000030341	Tnfrsf1a	6	125326325	125339447	+	13123	-0.2865	3.1429	-2.063152692	0.065628863	0.980572306	-4.208214201
ENSMUSG00000119229	Mir3070a	12	109554377	109554465	+	89	0.8887	-1.6100	2.060673491	0.065903338	0.980572306	-4.503836959
ENSMUSG00000042532	Golga7b	19	42236013	42258787	+	22775	-0.1953	4.9484	-2.058810859	0.066110267	0.980572306	-4.063758833
ENSMUSG00000025981	Coq10b	1	55091929	55111861	+	19933	-0.3045	5.0740	-2.056676439	0.066348148	0.980572306	-4.057000438
ENSMUSG00000064368	mt-Nd6	MT	13552	14070	-	519	-0.6174	5.4563	-2.053194693	0.06673793	0.980572306	-4.058751227
ENSMUSG00000031760	Mt3	8	94879235	94880774	+	1540	-0.3463	7.2617	-2.052322092	0.066835957	0.980572306	-4.07188866
ENSMUSG00000070498	Tmem132b	5	125608838	125869647	+	260810	0.2200	7.3523	2.05222825	0.066846508	0.980572306	-4.075481897
ENSMUSG00000101054	Gm18406	1	112331917	112332585	-	669	0.5101	1.7954	2.05105139	0.066978951	0.980572306	-4.333503107
ENSMUSG00000029878	Dbpht2	12	74343442	74348782	+	5341	-0.2563	6.7374	-2.04607407	0.067541849	0.980572306	-4.062368886
ENSMUSG00000006360	Crip1	12	113109936	113117499	+	7564	-0.4940	1.7297	-2.045342272	0.067624987	0.980572306	-4.342115993
ENSMUSG00000072769	Gm10419	5	108515635	108526105	+	10471	0.1547	7.1622	2.045044887	0.0676588	0.980572306	-4.07474908
ENSMUSG00000087692		11	99278166	99278723	+	558	1.1906	-1.6415	2.0445002	0.067720773	0.980572306	-4.503101307
ENSMUSG00000032469	Dbr1	9	99457852	99466554	+	8703	-0.2156	3.9655	-2.043075633	0.067883109	0.980572306	-4.141896121
ENSMUSG00000031711	Zfp330	8	83490236	83500789	-	10554	-0.1668	4.7239	-2.042732444	0.067922272	0.980572306	-4.083889798
ENSMUSG00000029135	Fosl2	5	32293145	32315186	+	22042	-0.4515	6.2938	-2.042282808	0.067973615	0.980572306	-4.057402284
ENSMUSG00000082286	Pisd-ps1	11	3075904	3081004	+	5101	0.2709	4.4487	2.041044514	0.068115202	0.980572306	-4.101309261
ENSMUSG00000050423	Ppp1r3g	13	36142822	36154371	+	11550	-0.4853	2.9411	-2.038243811	0.068436466	0.980572306	-4.239547824
ENSMUSG00000036964	Trim17	11	58845511	58863924	+	18414	0.2014	4.1299	2.03689034	0.068592234	0.980572306	-4.132427543
ENSMUSG00000050721	Plekho2	9	65459980	65487322	-	27343	-0.2633	3.8034	-2.036510717	0.068635984	0.980572306	-4.156796256
ENSMUSG00000031812	Map1lc3b	8	122317100	122325499	+	8400	-0.1756	7.2411	-2.033145495	0.069024967	0.980572306	-4.084595262
ENSMUSG00000073676	Hspe1	1	55127291	55130466	+	3176	-0.2964	5.7850	-2.033114501	0.06902856	0.980572306	-4.06201855
ENSMUSG00000020571	Pdia6	12	17316546	17334771	+	18226	-0.1940	7.2696	-2.032668477	0.069080274	0.980572306	-4.085467374
ENSMUSG00000026273	Mterf4	1	93226933	93233637	-	6705	-0.2055	3.9987	-2.032595576	0.06908873	0.980572306	-4.146961773
ENSMUSG00000097592	4930500F10Rik	9	106125159	106126612	+	1454	0.4464	0.3002	2.031463136	0.06922021	0.980572306	-4.436298506
ENSMUSG00000021990	Spata13	14	60871450	61002005	+	130556	0.2398	6.6799	2.026124632	0.069843221	0.980572306	-4.073244358
ENSMUSG00000021115	Vrk1	12	105976487	106043685	+	67199	0.2009	6.1029	2.023404834	0.070162658	0.980572306	-4.066265533
ENSMUSG00000035713	Usp35	7	96958587	96981227	-	22641	0.1752	4.8332	2.023324542	0.070172109	0.980572306	-4.089347393
ENSMUSG00000051346	Spryd4	10	128045777	128047676	-	1900	-0.2954	2.7228	-2.022166945	0.070308503	0.980572306	-4.264937724
ENSMUSG00000030706	Mrpl48	7	100194958	100257508	-	62551	-0.1769	5.7053	-2.022098632	0.07031656	0.980572306	-4.069350677
ENSMUSG00000031838	Ifi30	8	71215419	71219307	-	3889	-0.3957	1.8066	-2.02202214	0.070325582	0.980572306	-4.344762703
ENSMUSG00000032892	Rangrf	11	68863310	68866011	-	2702	-0.3356	2.0780	-2.018988805	0.070684255	0.980572306	-4.322322774
ENSMUSG00000004151	Etv1	12	38829379	38920483	+	91105	0.2882	6.0602	2.016025484	0.071036316	0.980572306	-4.072227147
ENSMUSG00000047904	Sstr2	11	113510168	113516854	+	6687	-0.4508	2.9167	-2.015969978	0.071042926	0.980572306	-4.255774944
ENSMUSG00000073415	Gm10501	17	35195875	35200764	-	4890	0.2175	3.8173	2.01110226	0.071624884	0.980572306	-4.172874112
ENSMUSG00000001964	Emd	X	73298293	73305154	+	6862	-0.2056	5.1791	-2.010432982	0.07170525	0.980572306	-4.086927592
ENSMUSG00000046607	Hrk	5	118302713	118327543	+	24831	0.2170	5.8771	2.009979047	0.071759806	0.980572306	-4.076462716
ENSMUSG00000070637	Srarp	4	141159983	141163416	-	3434	-0.5689	1.2602	-2.008888566	0.071891025	0.980572306	-4.381799034
ENSMUSG00000006494	Pdk1	2	71703568	71734202	+	30635	0.1456	5.3395	2.008154378	0.071979498	0.980572306	-4.083099516
ENSMUSG00000046982	Tshz1	18	84029752	84105831	-	76080	-0.2096	6.3685	-2.008039967	0.071993295	0.980572306	-4.079767368
ENSMUSG00000116506	5730414N17Rik	15	98770525	98771963	+	1439	-0.6008	-0.0434	-2.00769146	0.072035335	0.980572306	-4.455323066
ENSMUSG00000029394	Cdk2ap1	5	124483480	124501145	-	17666	-0.1445	4.6711	-2.005576557	0.072290952	0.980572306	-4.112198006
ENSMUSG00000032198	Dock6	9	21711156	21763931	-	52776	0.2283	4.9143	2.001240902	0.072817654	0.980572306	-4.100205771
ENSMUSG00000020674	Pxdn	12	29987607	30067657	+	80051	0.2531	6.4201	1.999364689	0.073046698	0.980572306	-4.085132445
ENSMUSG00000038481	Cdk19	10	40215560	40359814	+	144255	0.1714	6.8118	1.997298885	0.073299671	0.980572306	-4.09688001
ENSMUSG00000040128	Pnrc1	4	33245423	33290163	-	44741	-0.2293	5.1449	-1.993011841	0.073827284	0.980572306	-4.098850455
ENSMUSG00000031937	Vstm5	9	15150341	15170712	+	20372	0.2102	5.3566	1.991807474	0.073976149	0.980572306	-4.093440517
ENSMUSG00000116494	Gm49449	15	98840431	98841546	+	1116	-0.5101	0.5183	-1.991186553	0.074053008	0.980572306	-4.43251765
ENSMUSG00000034936	Arl4d	11	101556367	101558658	+	2292	-0.3233	5.2176	-1.990263862	0.07416736	0.980572306	-4.101360291
ENSMUSG00000029192	Tbc1d14	5	36647948	36750620	-	102673	0.1706	6.8009	1.990190305	0.074176483	0.980572306	-4.100558746
ENSMUSG00000020032	Nuak1	10	84206769	84276461	-	69693	0.1756	5.5828	1.990073059	0.074191027	0.980572306	-4.092171741
ENSMUSG00000034145	Tmem63c	12	87068114	87136817	+	68704	0.3101	5.8873	1.989587986	0.074251228	0.980572306	-4.089917347
ENSMUSG00000025036	Sfxn2	19	46561804	46586505	+	24702	0.2031	4.3496	1.989434909	0.074270235	0.980572306	-4.141059307
ENSMUSG00000018999	Slc35b4	6	34130315	34154046	-	23732	0.1521	6.6279	1.98749312	0.074511743	0.980572306	-4.098038361
ENSMUSG00000035621	Midn	10	79984106	79994202	+	10097	-0.2168	5.6190	-1.982205855	0.075173087	0.980572306	-4.097353196
ENSMUSG00000021037	Ahsa1	12	87313253	87320772	+	7520	-0.1808	6.5755	-1.981097654	0.075312401	0.980572306	-4.101279498
ENSMUSG00000036959	Bcorl1	X	47430235	47496926	+	66692	0.1713	5.1428	1.980824418	0.075346788	0.980572306	-4.105636782
ENSMUSG00000034445	Cyb561a3	19	10554536	10573325	+	18790	0.1828	3.9897	1.980388468	0.075401682	0.980572306	-4.175147264
ENSMUSG00000048234	Rnf149	1	39590377	39616486	-	26110	0.2004	5.2449	1.976923364	0.075839339	0.980572306	-4.105556675
ENSMUSG00000090553	Snrpe	1	133531609	133538029	-	6421	-0.3188	4.3583	-1.975962315	0.075961146	0.980572306	-4.149642938
ENSMUSG00000005483	Dnajb1	8	84334822	84339282	+	4461	-0.2694	6.2165	-1.974838793	0.076103777	0.980572306	-4.10113782
ENSMUSG00000094840	Muc3a	5	137243270	137246852	-	3583	0.2581	4.2772	1.967850188	0.076996644	0.980572306	-4.162903496
ENSMUSG00000039546	Ajap1	4	153457678	153567268	-	109591	0.1562	6.1375	1.965117639	0.07734842	0.980572306	-4.106099564
ENSMUSG00000083669		7	29664643	29664990	-	348	-0.7753	-0.7672	-1.962128792	0.077734915	0.980572306	-4.490788352
ENSMUSG00000025505	Tmem80	7	140907652	140917069	+	9418	0.1569	4.9619	1.959869893	0.07802822	0.980572306	-4.124459503
ENSMUSG00000060244	Alyref2	1	171331046	171332318	+	1273	-0.3641	1.4810	-1.958503238	0.078206175	0.980572306	-4.382276957
ENSMUSG00000020315	Sptbn1	11	30049395	30218175	-	168781	0.2802	10.1002	1.957708748	0.078309802	0.980572306	-4.188128672
ENSMUSG00000012126	Ubxn11	4	133829881	133854904	+	25024	0.2471	4.5096	1.9562091	0.078505754	0.980572306	-4.154270024
ENSMUSG00000015745	Plekho1	3	95895741	95903313	-	7573	-0.2378	3.9753	-1.953963507	0.078800035	0.980572306	-4.190618505
ENSMUSG00000104507	A430027H14Rik	1	189075628	189077094	+	1467	-0.5145	1.4027	-1.952408302	0.079004447	0.980572306	-4.388072762
ENSMUSG00000004460	Dnajb11	16	22676595	22698384	+	21790	-0.2235	5.9684	-1.952049852	0.079051631	0.980572306	-4.1150776
ENSMUSG00000044452	Zfp507	7	35471768	35502428	-	30661	0.2711	5.2582	1.950692123	0.079230592	0.980572306	-4.122791179
ENSMUSG00000071647	Eml3	19	8906916	8918946	+	12031	0.1942	3.2537	1.949709737	0.079360317	0.980572306	-4.252113697
ENSMUSG00000028464	Tpm2	4	43514711	43523765	-	9055	-0.4993	2.0286	-1.94860798	0.07950604	0.980572306	-4.347596314
ENSMUSG00000081344	Gm14303	2	172351441	172351611	-	171	0.6158	1.2307	1.94827662	0.079549917	0.980572306	-4.410872477
ENSMUSG00000028641	P3h1	4	119090112	119106172	+	16061	0.1594	4.1643	1.947669258	0.079630398	0.980572306	-4.181138087
ENSMUSG00000027952	Pmvk	3	89361848	89376320	+	14473	-0.2052	5.0208	-1.938004503	0.080921358	0.980572306	-4.138724876
ENSMUSG00000030357	Fkbp4	6	128406698	128415640	-	8943	-0.1717	7.0561	-1.937673292	0.080965944	0.980572306	-4.14042273
ENSMUSG00000016179	Camk1g	1	193028654	193052606	-	23953	0.2025	6.8459	1.937646	0.080969619	0.980572306	-4.134880533
ENSMUSG00000037820	Tgm2	2	157958322	157988356	-	30035	-0.3409	4.3567	-1.936487747	0.081125724	0.980572306	-4.167343407
ENSMUSG00000025188	Hps1	19	42743544	42768417	-	24874	0.2288	4.8036	1.935130093	0.081309062	0.980572306	-4.147301904
ENSMUSG00000110279	Gm45552	7	44771341	44773568	+	2228	0.3232	1.6379	1.932480185	0.081668022	0.980572306	-4.375720041
ENSMUSG00000091890	A830073O21Rik	7	73387677	73390772	-	3096	0.4393	3.5414	1.931229701	0.081837927	0.980572306	-4.233215609
ENSMUSG00000014763	Fam120b	17	15616464	15653845	+	37382	0.1918	7.2135	1.930695974	0.081910546	0.980572306	-4.149057119
ENSMUSG00000037685	Atp8a1	5	67775483	68004777	-	229295	0.2536	8.5225	1.930284104	0.081966626	0.980572306	-4.17334777
ENSMUSG00000069917	Hba-a2	11	32246489	32247298	+	810	-0.9103	3.3457	-1.928354759	0.082229802	0.980572306	-4.253826394
ENSMUSG00000113102		12	98798072	98799044	+	973	-0.7808	-1.3221	-1.928050646	0.082271357	0.980572306	-4.508936601
ENSMUSG00000034765	Dusp5	19	53517540	53530862	+	13323	-0.3961	3.4634	-1.927734461	0.082314583	0.980572306	-4.247298727
ENSMUSG00000044786	Zfp36	7	28076209	28079678	-	3470	-0.3585	2.4221	-1.926654022	0.082462449	0.980572306	-4.322160993
ENSMUSG00000042810	Krba1	6	48372520	48396715	+	24196	0.1896	6.6133	1.9260028	0.082551693	0.980572306	-4.138042543
ENSMUSG00000025980	Hspd1	1	55116994	55127402	-	10409	-0.1703	7.4140	-1.9251329	0.082671045	0.980572306	-4.15643958
ENSMUSG00000018965	Ywhah	5	33176160	33185310	+	9151	-0.1966	8.1760	-1.92389798	0.082840756	0.980572306	-4.17080615
ENSMUSG00000024339	Tap2	17	34422501	34435295	+	12795	-0.2496	3.0907	-1.920790697	0.083269217	0.980572306	-4.274454225
ENSMUSG00000032298	Neil1	9	57050084	57055589	-	5506	0.2120	3.6163	1.919021831	0.083514047	0.980572306	-4.23803807
ENSMUSG00000006519	Cyba	8	123151515	123159669	-	8155	-0.3253	2.1545	-1.918949847	0.083524024	0.980572306	-4.348480872
ENSMUSG00000083563	Gm13340	2	22478115	22479659	-	1545	0.3294	0.8642	1.917077212	0.083783977	0.980572306	-4.42670302
ENSMUSG00000028670	Lypla2	4	135695535	135699937	-	4403	-0.2027	5.8628	-1.915302326	0.084031056	0.980572306	-4.140269563
ENSMUSG00000003068	Stk11	10	79951637	79966516	+	14880	-0.1451	6.0926	-1.914391284	0.084158144	0.980572306	-4.14069617
ENSMUSG00000025147		7	141562272	141614802	-	52531	-0.1340	4.8926	-1.913947787	0.084220075	0.980572306	-4.156591792
ENSMUSG00000056228	Cars2	8	11563977	11600783	-	36807	0.1550	4.8562	1.912349035	0.084443683	0.980572306	-4.158312286
ENSMUSG00000020173		11	12186608	12414960	-	228353	0.2522	6.8845	1.91113554	0.084613776	0.980572306	-4.152960334
ENSMUSG00000097649	Gm10561	1	55265410	55274781	+	9372	-0.3154	3.1159	-1.910340949	0.084725325	0.980572306	-4.281767858
ENSMUSG00000023795	Pisd-ps2	17	3126853	3134458	-	7606	0.4633	3.2808	1.910277798	0.084734197	0.980572306	-4.264875827
ENSMUSG00000033295	Ptprf	4	118065410	118148602	-	83193	0.2869	7.1431	1.908842598	0.084936045	0.980572306	-4.161053046
ENSMUSG00000069919	Hba-a1	11	32233511	32234465	+	955	-0.8809	3.8654	-1.908389844	0.084999814	0.980572306	-4.225772643
ENSMUSG00000040022	Rab11fip2	19	59891316	59932086	-	40771	0.1698	6.3041	1.907309876	0.085152103	0.980572306	-4.146225171
ENSMUSG00000046719	Nxph3	11	95400671	95405396	-	4726	-1.0858	1.3453	-1.907301402	0.085153299	0.980572306	-4.403627082
ENSMUSG00000040860	Crocc	4	140743948	140787861	-	43914	0.2147	7.9688	1.904282662	0.085580333	0.980572306	-4.178407943
ENSMUSG00000036432	Siah2	3	58582359	58599821	-	17463	-0.1886	4.1695	-1.903343778	0.085713554	0.980572306	-4.203174587
ENSMUSG00000047502		4	106537614	106588122	-	50509	0.2593	5.0072	1.901902983	0.085918368	0.980572306	-4.161588919
ENSMUSG00000086844	B230206H07Rik	7	140939054	140945023	-	5970	0.4423	2.0002	1.901604363	0.085960875	0.980572306	-4.361100963
ENSMUSG00000036752	Tubb4b	2	25112172	25114714	-	2543	-0.1884	6.6038	-1.900950667	0.086053992	0.980572306	-4.154944804
ENSMUSG00000050967	Creg2	1	39657574	39690642	-	33069	0.1556	6.6092	1.900142471	0.086169248	0.980572306	-4.154976847
ENSMUSG00000097412	1810014B01Rik	10	86521389	86530670	+	9282	-0.2823	2.3851	-1.899920804	0.086200885	0.980572306	-4.334391771
ENSMUSG00000072214	Septin5	16	18439252	18448704	-	9453	0.3973	3.9594	1.899878625	0.086206906	0.980572306	-4.217611827
ENSMUSG00000026544	Dusp23	1	172458331	172460529	-	2199	-0.4868	1.1855	-1.898194499	0.086447637	0.980572306	-4.413283113
ENSMUSG00000035048	Anapc13	9	102503495	102511624	+	8130	-0.2955	4.0436	-1.894155971	0.087027455	0.980572306	-4.219084
ENSMUSG00000038845	Phb	11	95557783	95571599	+	13817	-0.1739	5.8095	-1.892280466	0.087297951	0.980572306	-4.15592891
ENSMUSG00000084846		3	94901721	94904661	-	2941	-0.3446	0.8946	-1.8920813	0.087326722	0.980572306	-4.431657223
ENSMUSG00000059939	9430015G10Rik	4	156194439	156211722	+	17284	0.1990	5.4170	1.8886754	0.087820088	0.980572306	-4.161272638
ENSMUSG00000024177	Nme4	17	26310708	26314576	-	3869	0.3460	1.1576	1.888610357	0.087829535	0.980572306	-4.421334103
ENSMUSG00000020175	Rab36	10	74872890	74890580	+	17691	0.2049	6.2740	1.888305016	0.087873896	0.980572306	-4.158262609
ENSMUSG00000038279	Nop2	6	125108872	125121716	+	12845	-0.1396	4.9051	-1.88419531	0.088472999	0.980572306	-4.1756836
ENSMUSG00000036632	Alg5	3	54642960	54658739	+	15780	0.1600	4.2723	1.884035294	0.088496402	0.980572306	-4.207970632
ENSMUSG00000046380	Jrk	15	74574150	74581384	-	7235	0.2707	3.2556	1.88228156	0.088753272	0.980572306	-4.279142374
ENSMUSG00000002289		17	33992724	34000804	-	8081	-0.4095	1.9247	-1.881971297	0.088798788	0.980572306	-4.374389969
ENSMUSG00000052305	Hbb-bs	7	103475741	103477303	-	1563	-0.8757	4.8126	-1.88151072	0.088866395	0.980572306	-4.186716277
ENSMUSG00000033458	Fan1	7	63996506	64023843	-	27338	0.3124	4.0360	1.880429017	0.089025365	0.980572306	-4.22444581
ENSMUSG00000028832	Stmn1	4	134195631	134201154	+	5524	-0.2931	6.3025	-1.878292362	0.089340148	0.980572306	-4.166796918
ENSMUSG00000027272	Ubr1	2	120690750	120801196	-	110447	0.2277	6.5634	1.876919956	0.089542881	0.980572306	-4.17038586
ENSMUSG00000021621	Zcchc9	13	91944652	91955824	-	11173	-0.1541	4.2682	-1.874984403	0.089829528	0.980572306	-4.21200727
ENSMUSG00000021127	Zfp36l1	12	80154528	80159787	-	5260	-0.1449	4.5028	-1.873708897	0.09001889	0.980572306	-4.2003241
ENSMUSG00000044934		13	64280832	64301016	-	20185	-0.3209	3.3960	-1.870301471	0.090526571	0.980572306	-4.273068521
ENSMUSG00000009687	Fxyd5	7	30732147	30741906	-	9760	-0.2230	3.2248	-1.867288859	0.090977635	0.980572306	-4.290798195
ENSMUSG00000067150	Xpo5	17	46513708	46554524	+	40817	0.1816	6.4911	1.865658114	0.091222665	0.980572306	-4.176068399
ENSMUSG00000064246	Chil1	1	134109914	134117919	+	8006	-0.2678	2.8676	-1.865654254	0.091223246	0.980572306	-4.313087649
ENSMUSG00000022587	Ly6e	15	74826900	74831754	+	4855	-0.1846	6.0623	-1.864321836	0.091423905	0.980572306	-4.174174204
ENSMUSG00000037573	Tob1	11	94102280	94106321	+	4042	-0.1876	5.3404	-1.864144437	0.091450652	0.980572306	-4.179173616
ENSMUSG00000113198		12	110282424	110282798	+	375	1.0243	-1.9528	1.862829072	0.091649197	0.980572306	-4.526136494
ENSMUSG00000004788	Eif2b2	12	85266255	85273402	+	7148	-0.1877	4.9000	-1.859330171	0.092179274	0.980572306	-4.192438519
ENSMUSG00000116478		15	99781521	99782325	+	805	-0.6684	-1.5294	-1.857834119	0.092406787	0.980572306	-4.518755645
ENSMUSG00000006057	Atp5g1	11	95959678	95966496	-	6819	-0.2074	6.3949	-1.857633255	0.092437373	0.980572306	-4.180572734
ENSMUSG00000034156	Tspoap1	11	87651367	87676754	+	25388	0.1755	8.8590	1.85763202	0.092437561	0.980572306	-4.22020808
ENSMUSG00000038630	Zkscan16	4	58943628	58958355	+	14728	0.6888	5.9551	1.856366264	0.092630517	0.980572306	-4.180439005
ENSMUSG00000020899	Pfas	11	68876523	68899286	-	22764	0.2546	5.3550	1.854078292	0.092980246	0.980572306	-4.18507009
ENSMUSG00000044716	Dok7	5	35214110	35245183	+	31074	0.2297	4.7727	1.854023014	0.092988711	0.980572306	-4.198029497
ENSMUSG00000027404	Snrpb	2	130013555	130021323	-	7769	-0.1936	5.7564	-1.853984524	0.092994605	0.980572306	-4.181810695
ENSMUSG00000038759	Nup205	6	35154356	35224531	+	70176	0.2186	6.1413	1.852318251	0.093250108	0.980572306	-4.181652152
ENSMUSG00000030123	Plxnd1	6	115931772	115971966	-	40195	0.2782	6.6079	1.848093023	0.093900906	0.980572306	-4.189369259
ENSMUSG00000046402	Rbp1	9	98305014	98328628	+	23615	-0.5401	4.5988	-1.847769554	0.093950901	0.980572306	-4.217199345
ENSMUSG00000056258	Kcnq3	15	65858236	66158491	-	300256	0.2943	7.9300	1.847449208	0.094000438	0.980572306	-4.213623622
ENSMUSG00000032827	Ppp1r9a	6	4902917	5165661	+	262745	0.2100	9.3543	1.847217319	0.094036311	0.980572306	-4.234411916
ENSMUSG00000032523	Hhatl	9	121613082	121621573	-	8492	-0.2926	2.5087	-1.846627642	0.094127591	0.980572306	-4.345637089
ENSMUSG00000019996	Map7	10	20024217	20157336	+	133120	0.2752	7.9294	1.846380262	0.094165909	0.980572306	-4.21395217
ENSMUSG00000021209	Ppp4r4	12	103498542	103580090	+	81549	0.1719	6.6312	1.84628596	0.094180519	0.980572306	-4.190882229
ENSMUSG00000020397	Med7	11	46327752	46333548	+	5797	-0.2885	4.1749	-1.844841994	0.094404502	0.980572306	-4.233516277
ENSMUSG00000022055	Nefl	14	68321312	68326544	+	5233	-0.2926	7.8435	-1.844650666	0.094434217	0.980572306	-4.214180714
